279,2,1,tsp
279,45,1,serving
279,53,1,serving
279,185,7,oz
279,233,2,boxes
279,401,1,serving
280,27,3,tbsp
280,60,1,serving
280,74,2,c
280,102,1,serving
280,286,1,c
280,469,1,serving
280,501,1,serving
280,503,1,c
281,2,1,tsp
281,3,1,serving
281,37,1,tbsp
281,52,1,serving
281,233,1,lb
282,1,2,qts
282,2,2,tsp
282,13,1,serving
282,27,2,c
282,82,1,serving
283,19,2,c
283,20,1,c
283,52,1,serving
283,506,1,c
283,508,1,serving
284,30,1,serving
284,45,1,serving
284,81,1,tsp
284,82,1,serving
284,394,1,c
284,509,2,lbs
285,15,1,medium
285,24,1,lb
285,36,1,can
285,60,1,serving
285,61,1,serving
285,163,1,can
285,398,1,can
285,510,1,serving
286,11,8,oz
286,185,1,serving
286,511,1,serving
287,4,2,tbsp
287,30,2,tbsp
288,4,2,tbsp
288,13,1,serving
288,25,1,serving
288,37,1,c
288,60,1,serving
288,126,1,serving
288,482,1,serving
289,27,1,c
289,224,1,whole
289,228,1,serving
289,512,1,serving
290,4,3,tbsp
290,77,1,serving
290,82,1,serving
290,282,1,serving
290,440,1,serving
291,36,1,can
291,60,1,serving
291,94,1,serving
291,105,1,serving
291,144,1,can
291,175,1,can
291,273,1,lb
291,513,1,serving
292,27,1,serving
292,43,1,serving
292,63,2,tbsp
292,514,8,oz
293,60,1,serving
293,92,1,tsp
293,171,1,tsp
294,3,1,serving
294,42,1,serving
294,185,1,tsp
294,190,1,serving
294,516,1,tsp
294,517,1,tsp
295,26,1,serving
295,41,1,c
295,87,3,tbsp
295,228,1,serving
295,518,2,pkg
295,519,1,bunch
295,520,2,pkg
296,0,2,c
296,31,2,tsp
296,80,2,c
296,81,1,tsp
296,82,1,serving
296,147,1,stick
296,521,1,c
297,41,1,pt
297,214,1,tsp
297,522,1,serving
297,523,1,serving
298,60,1,serving
298,126,1,serving
298,266,1,lb
299,2,2,tsp
299,3,1,serving
299,27,2,c
299,30,2,c
299,82,1,serving
299,193,1,tsp
299,223,1,serving
300,28,1,serving
300,60,1,small
300,92,1,tsp
300,105,1,serving
300,156,1,serving
300,182,1,serving
300,253,1,serving
300,285,1,c
300,524,1,serving
301,127,1,serving
301,131,1,serving
301,219,1,serving
301,280,1,serving
301,340,1,serving
301,411,1,c
302,60,1,chopped
302,87,1,serving
302,99,2,chopped
302,126,2,chopped
302,208,1,can
303,1,1,c
303,13,1,tsp
303,28,1,serving
303,37,1,serving
303,56,2,lb
303,66,3,tbsp
303,102,2,c
303,191,1,serving
303,196,2,tbsp
303,446,1,c
303,525,3,tbsp
303,526,2,c
304,36,1,serving
304,37,2,c
304,56,1,lb
304,60,1,small
304,102,1,serving
304,126,1,c
304,178,1,can
304,527,1,serving
305,42,1,serving
305,52,1,serving
305,528,1,prepared
306,60,1,chopped
306,86,1,tsp
306,167,1,head
306,168,1,serving
306,253,1,serving
306,392,1,serving
306,529,1,serving
307,4,1,serving
307,35,1,serving
307,45,1,serving
307,147,1,serving
308,13,1,tsp
308,25,3,tbsp
308,27,1,tbsp
308,60,1,serving
308,258,1,large
308,447,1,serving
309,9,1,container
309,42,1,serving
309,52,1,serving
309,347,1,can
309,399,1,serving
309,413,1,can
310,9,8,oz
310,27,3,c
310,82,1,serving
310,147,2,sticks
310,495,1,serving
310,533,1,tsp
311,3,1,c
311,27,2,c
311,30,2,c
311,31,1,tsp
311,41,1,c
311,81,2,tsp
311,82,1,serving
311,146,2,tsp
311,351,2,c
312,12,1,tsp
312,13,1,serving
312,60,1,serving
312,105,1,can
313,14,1,serving
313,39,1,tsp
313,82,1,serving
313,197,1,serving
313,221,6,slices
313,469,1,c
314,56,1,lb
314,60,1,large
314,61,1,serving
314,131,1,serving
314,156,1,serving
314,182,1,serving
314,304,1,serving
314,535,1,serving
315,27,1,c
315,37,2,c
315,48,1,qt
315,252,2,c
315,372,4,c
315,536,4,c
316,2,3,tsp
316,27,2,c
316,30,3,c
316,41,1,c
316,82,1,serving
316,113,1,serving
316,146,3,tsp
317,77,2,peeled
317,80,2,c
317,249,2,peeled
317,538,2,c
318,37,3,c
318,39,1,tsp
318,56,2,lb
318,105,1,serving
318,317,2,tbsp
318,378,1,tsp
318,539,1,serving
318,540,2,tsp
319,4,2,tbsp
319,14,1,serving
319,36,4,medium
319,60,1,medium
319,300,2,medium
319,542,1,tbsp
320,1,2,tbsp
320,2,1,tsp
320,4,1,tbsp
320,27,1,serving
320,28,1,serving
320,30,2,tbsp
321,0,2,c
321,3,1,c
321,13,1,tsp
321,21,6,oz
321,27,1,serving
321,30,4,c
321,41,2,c
321,82,1,serving
321,185,2,c
321,276,1,serving
321,543,4,c
322,0,1,serving
322,4,1,c
322,21,6,oz
322,64,1,serving
322,82,1,serving
322,228,1,serving
322,508,1,serving
323,38,1,serving
323,544,1,serving
324,11,16,oz
324,60,1,serving
324,63,1,tsp
324,87,1,tsp
324,180,1,tsp
324,282,2,tbsp
325,1,1,serving
325,4,2,tbsp
325,30,1,c
325,81,1,tsp
325,82,1,serving
325,95,1,serving
325,351,1,serving
326,2,1,tsp
326,27,2,c
326,29,1,c
326,30,3,tsp
326,64,1,serving
326,82,1,serving
326,197,1,serving
327,2,1,tsp
327,27,1,c
327,82,1,serving
327,126,4,large
327,185,1,serving
327,336,1,serving
328,1,1,qt
328,24,1,serving
328,60,1,small
328,71,1,lb
328,145,1,serving
328,208,1,serving
328,286,1,lb
329,2,2,tsp
329,13,1,tsp
329,27,2,c
329,31,1,tsp
329,82,1,serving
329,495,1,serving
329,545,1,serving
330,27,1,c
330,522,1,serving
331,4,1,tbsp
331,13,2,tsp
331,60,1,tbsp
331,126,1,serving
331,176,1,serving
332,13,1,tsp
332,28,1,serving
332,30,3,c
332,37,5,tbsp
332,75,1,tbsp
333,27,2,c
333,546,1,tbsp
334,15,1,serving
334,161,1,serving
334,547,1,jar
334,548,1,serving
335,3,1,serving
335,43,1,serving
335,107,2,c
335,549,1,c
336,3,1,serving
336,550,1,serving
336,551,1,serving
337,2,1,tsp
337,11,1,serving
337,185,1,serving
337,233,6,c
338,27,1,tbsp
338,60,1,serving
338,75,1,tbsp
338,88,1,serving
338,106,1,serving
338,178,1,can
338,339,4,c
338,552,4,tbsp
338,553,2,tbsp
339,1,1,c
339,4,1,stick
339,13,1,tsp
339,30,1,serving
339,82,1,serving
339,111,1,serving
340,2,1,tsp
340,30,2,c
340,82,1,serving
340,194,4,tbsp
341,2,1,tbsp
341,73,1,c
341,81,1,tbsp
341,82,1,serving
341,555,2,c
342,406,1,serving
342,415,1,serving
342,556,1,serving
343,36,1,serving
343,38,1,serving
343,56,1,lb
343,88,1,serving
343,109,1,serving
343,557,16,oz
343,558,3,tbsp
344,7,1,serving
344,560,1,serving
345,37,1,serving
345,61,1,serving
345,102,1,serving
345,167,1,serving
345,561,1,box
346,28,1,beaten
346,30,1,c
346,196,1,c
346,383,1,serving
347,11,8,oz
347,15,1,serving
347,45,1,serving
347,60,1,serving
347,74,1,tbsp
347,87,2,tbsp
347,564,1,serving
348,4,3,tbsp
348,18,1,serving
348,43,1,serving
348,52,1,serving
348,507,1,serving
349,27,1,c
349,28,1,serving
349,37,1,serving
349,193,1,tsp
349,400,1,pkg
350,3,1,serving
350,11,8,oz
350,28,1,serving
350,82,1,serving
350,147,1,stick
350,151,1,pkg
350,233,1,box
351,13,2,tbsp
351,30,5,lb
351,37,3,c
351,79,3,lb
351,565,1,c
352,566,5,tbsp
353,8,1,serving
353,60,1,small
353,147,2,tbsp
353,424,1,serving
353,567,1,serving
353,568,1,serving
354,13,1,tbsp
354,14,1,tsp
354,27,1,tbsp
354,60,1,serving
354,258,1,head
354,569,1,serving
355,13,1,tsp
355,30,1,serving
355,37,1,serving
355,111,1,serving
355,570,3,tsp
356,8,1,can
356,15,1,serving
356,37,1,serving
356,161,1,envelope
356,191,1,serving
357,0,1,serving
357,2,1,tsp
357,30,1,serving
357,73,1,c
357,82,1,serving
357,228,1,serving
358,64,1,serving
358,427,1,serving
358,493,1,pkg
358,571,1,pt
359,4,1,stick
359,11,1,pkg
359,19,2,c
359,480,1,can
360,2,1,tsp
360,82,1,serving
360,112,1,c
360,401,1,serving
361,4,1,tbsp
361,6,1,serving
361,59,1,small
361,572,1,serving
361,574,1,c
362,9,1,serving
362,38,1,serving
362,205,1,serving
362,282,1,serving
362,575,4,lb
363,2,2,tsp
363,3,1,serving
363,27,2,c
363,30,3,c
363,31,1,tsp
363,41,1,c
363,42,1,serving
363,82,3,beaten
363,168,1,serving
364,1,1,c
364,13,1,serving
364,15,2,c
364,30,1,serving
364,208,2,c
364,576,1,can
365,1,1,serving
365,13,1,serving
365,126,6,large
366,0,1,serving
366,2,2,tsp
366,13,1,tsp
366,276,1,serving
367,1,1,serving
367,42,1,serving
367,52,1,serving
367,480,2,cans
368,4,1,serving
368,14,1,serving
368,442,2,c
368,578,1,pt
369,4,2,tbsp
369,13,1,tsp
369,30,2,c
370,0,1,c
370,2,1,tsp
370,31,1,tsp
370,81,1,tsp
370,82,1,serving
370,146,1,tsp
370,349,1,c
370,555,1,c
371,42,1,serving
371,74,1,serving
371,251,1,serving
371,580,1,serving
372,28,1,large
372,60,1,small
372,86,3,tbsp
372,126,1,serving
372,461,1,serving
372,581,1,serving
373,13,1,serving
373,14,1,serving
373,15,2,c
373,28,1,serving
373,582,1,c
374,13,2,tbsp
374,27,2,c
374,38,1,serving
374,102,1,stalk
374,106,1,serving
374,141,1,serving
374,301,1,pt
374,307,1,tbsp
374,344,1,serving
374,584,1,serving
374,585,1,tsp
375,28,1,serving
375,37,1,serving
375,81,1,tsp
375,248,1,tsp
375,586,1,c
376,4,2,sticks
376,27,1,serving
376,45,1,serving
376,82,1,serving
376,200,1,serving
376,347,7,oz
377,4,2,tbsp
377,25,1,serving
377,60,1,serving
377,126,1,serving
377,280,1,serving
378,24,1,serving
378,38,2,tbsp
378,82,1,serving
378,102,4,c
378,129,1,serving
378,293,1,serving
378,587,1,can
378,588,1,lb
378,589,1,serving
379,34,1,serving
379,56,2,lb
379,126,1,serving
379,245,1,serving
379,590,1,serving
380,1,3,c
380,4,1,stick
380,11,1,serving
380,30,1,c
380,233,1,c
380,591,1,serving
381,1,1,c
381,4,1,serving
381,45,1,c
381,82,1,serving
381,592,1,can
382,1,2,c
382,9,1,c
382,13,1,serving
382,25,1,serving
382,82,1,serving
382,282,1,serving
382,593,1,pkg
383,14,1,serving
383,88,1,serving
383,89,1,can
383,248,1,serving
383,383,1,serving
383,594,1,serving
384,1,1,c
384,6,1,serving
384,13,1,serving
384,24,1,c
384,60,1,serving
384,82,1,serving
385,4,1,c
385,13,1,tsp
385,37,1,serving
385,50,1,c
385,82,1,serving
385,111,2,pkg
386,9,1,c
386,56,1,lb
386,60,1,small
386,105,1,serving
386,158,1,serving
386,184,1,serving
386,342,1,c
386,513,1,envelope
387,11,0,oz
387,39,3,tsp
387,60,1,serving
387,63,3,tsp
387,131,1,serving
387,595,1,can
387,596,2,tbsp
388,597,1,serving
389,30,1,serving
389,37,1,serving
389,79,1,serving
389,82,1,serving
389,111,2,pkg
390,24,1,serving
390,36,1,serving
390,37,1,c
390,56,1,lb
390,60,1,serving
390,61,1,serving
390,191,1,serving
390,309,1,serving
391,4,2,tbsp
391,22,4,large
391,24,1,serving
391,229,1,c
391,598,1,serving
392,30,1,tbsp
392,71,1,serving
392,576,1,serving
393,13,1,tsp
393,28,1,serving
393,36,1,can
393,60,1,serving
393,167,1,head
393,191,1,serving
393,273,1,lb
394,1,2,c
394,2,1,tsp
394,82,1,serving
394,152,1,serving
394,185,1,can
395,38,1,serving
395,92,1,serving
395,131,1,serving
395,156,1,serving
395,182,1,serving
395,253,1,serving
396,13,1,c
396,27,8,lb
396,37,9,c
396,300,12,lb
396,601,14,tsp
396,602,1,serving
397,4,1,stick
397,11,1,serving
397,20,3,c
397,185,1,c
397,450,1,serving
398,13,1,serving
398,27,1,c
398,30,2,c
398,37,1,serving
398,74,1,c
398,193,2,tsp
398,194,4,tbsp
399,28,1,whole
399,135,1,serving
399,202,1,serving
399,603,1,serving
400,27,1,c
400,372,1,serving
400,374,1,serving
400,536,1,serving
400,604,1,serving
401,13,1,serving
401,38,2,medium
401,127,8,oz
401,503,1,serving
402,1,1,serving
402,11,1,serving
402,18,1,serving
402,20,1,c
402,605,1,serving
402,606,1,serving
403,14,1,serving
403,28,1,beaten
403,34,1,serving
403,176,1,serving
404,1,2,c
404,2,1,tsp
404,13,1,serving
404,27,1,c
404,77,1,serving
404,82,1,serving
404,200,1,serving
405,0,1,serving
405,13,2,tsp
405,30,2,tbsp
405,39,2,tbsp
405,60,1,medium
405,219,1,small
405,383,2,tsp
405,607,2,lb
405,608,1,serving
406,1,1,c
406,27,3,c
406,82,1,serving
406,533,1,tsp
406,609,3,c
406,610,1,tsp
407,30,1,serving
407,82,1,serving
407,196,1,c
407,611,1,serving
407,612,1,serving
408,14,1,serving
408,60,1,chopped
408,102,1,serving
408,191,1,serving
408,340,1,serving
408,380,1,serving
408,613,4,oz
409,20,1,lb
409,21,0,oz
409,152,1,stick
409,614,1,serving
409,615,3,c
410,25,6,slices
410,26,2,stems
410,75,2,tbsp
410,616,1,bunch
411,22,2,lb
411,619,1,serving
412,1,1,c
412,15,1,c
412,30,1,serving
412,157,1,c
412,208,1,c
413,2,1,tsp
413,50,1,c
413,73,1,serving
413,82,1,serving
413,620,4,slices
413,621,1,c
414,41,1,serving
414,60,1,medium
414,63,1,tsp
414,82,1,serving
414,145,1,tbsp
414,392,1,serving
414,622,1,serving
414,623,1,tbsp
415,27,2,c
415,30,3,c
415,31,1,tsp
415,45,1,c
415,82,1,serving
415,185,1,c
415,195,2,c
416,13,1,tsp
416,38,1,tbsp
416,56,1,lb
416,89,1,serving
416,182,1,serving
416,624,1,pizza
417,13,1,tsp
417,14,1,bell
417,27,2,tbsp
417,59,1,ripe
417,60,1,serving
417,167,1,head
417,246,1,serving
418,3,1,serving
418,37,1,c
418,42,1,serving
418,52,12,large
418,102,1,serving
418,168,1,serving
418,342,1,lb
418,483,1,pkg
418,536,1,serving
418,561,1,pkg
418,625,1,pkg
419,2,1,tsp
419,20,1,c
419,27,1,serving
419,30,1,serving
419,228,1,serving
419,566,1,stick
420,42,1,serving
420,106,1,serving
420,330,1,serving
420,626,1,serving
420,627,1,tbsp
421,2,1,serving
421,3,1,serving
421,13,1,serving
421,27,1,c
421,30,2,c
421,31,1,tsp
421,77,1,serving
421,82,1,serving
422,15,1,serving
422,30,1,c
422,34,1,serving
422,60,1,serving
422,82,1,serving
422,237,1,serving
422,317,1,serving
422,380,1,serving
422,453,1,serving
422,629,1,serving
423,13,1,tbsp
423,27,5,lb
423,36,1,gal
423,38,1,serving
423,75,1,qt
423,99,6,small
423,167,1,serving
423,210,1,tbsp
423,630,1,serving
424,25,10,slices
424,75,2,tbsp
424,548,1,c
424,631,2,bunches
425,4,1,stick
425,15,1,whole
425,44,3,large
425,92,1,serving
426,4,2,tbsp
426,30,1,c
426,146,1,tsp
426,632,1,serving
427,27,1,c
427,37,1,c
427,66,1,serving
427,634,1,serving
427,635,1,pt
428,7,1,serving
428,60,1,large
428,61,1,large
428,102,1,serving
428,156,1,serving
428,398,1,can
428,636,1,serving
429,1,1,serving
429,24,1,serving
429,60,1,serving
429,105,1,serving
429,273,1,lb
429,454,1,doz
429,637,1,serving
430,4,1,serving
430,13,1,serving
430,30,1,serving
431,74,1,c
431,102,1,tbsp
431,106,1,serving
431,167,1,serving
431,219,1,serving
432,30,1,c
432,152,1,stick
432,440,1,serving
433,56,1,lb
433,60,1,serving
433,93,1,tsp
433,105,8,oz
434,4,1,tbsp
434,27,1,c
434,30,1,serving
434,63,1,tbsp
434,353,1,serving
434,378,1,tsp
434,447,1,serving
434,639,1,serving
435,67,1,serving
435,76,1,box
435,82,1,serving
435,532,1,c
435,640,1,box
436,13,1,serving
436,60,1,serving
436,82,1,serving
436,403,1,box
436,553,1,serving
436,641,1,serving
437,4,3,tbsp
437,156,1,c
437,261,1,serving
437,275,1,cube
438,2,2,tsp
438,9,1,c
438,27,3,c
438,30,1,serving
438,82,1,serving
438,152,1,c
439,274,1,c
439,349,1,c
439,642,0,oz
440,1,1,tbsp
440,82,1,serving
441,11,0,oz
441,13,1,serving
441,147,1,c
442,34,1,can
442,36,1,serving
442,60,1,serving
442,499,1,can
442,643,2,lb
442,644,1,pkg
442,645,1,can
442,646,1,serving
443,2,1,tsp
443,30,2,c
443,31,2,tsp
443,45,1,c
443,81,1,tsp
443,82,1,serving
443,114,1,serving
444,4,1,c
444,28,1,serving
445,13,1,serving
445,27,1,c
445,82,1,serving
445,347,1,c
445,634,1,serving
445,647,1,tsp
446,2,1,tsp
446,4,2,sticks
446,27,3,c
446,30,3,c
446,82,1,serving
447,7,1,serving
447,8,1,can
447,157,1,can
447,163,1,can
447,648,1,c
448,37,2,c
448,38,1,serving
448,102,1,serving
448,131,1,serving
448,147,2,tbsp
448,168,1,serving
448,171,1,serving
448,219,1,serving
448,649,1,serving
448,650,1,can
449,2,3,tbsp
449,11,1,serving
449,41,2,tbsp
449,63,3,tbsp
449,82,1,serving
449,151,1,pkg
449,480,1,can
451,11,1,serving
451,24,1,serving
451,651,1,can
452,81,1,tsp
452,147,1,serving
452,652,2,pkg
453,1,2,c
453,4,2,tbsp
453,64,1,serving
453,66,4,tbsp
453,82,1,serving
453,516,1,tbsp
454,401,2,pkg
454,483,2,envelopes
454,484,3,c
454,653,1,serving
454,654,0,oz
455,0,2,tbsp
455,13,1,tsp
455,30,1,c
455,82,1,serving
455,146,1,tsp
455,421,1,c
455,422,1,serving
456,15,1,serving
456,56,1,lb
456,60,1,serving
456,105,1,can
456,191,1,serving
457,82,1,serving
457,83,1,serving
457,480,1,can
458,2,1,tbsp
458,18,1,c
458,27,1,c
458,199,8,c
458,656,1,c
459,1,1,serving
459,2,2,tsp
459,27,2,tbsp
459,28,1,serving
459,202,1,serving
459,657,1,serving
459,658,1,serving
459,659,2,tsp
460,82,1,serving
460,219,1,serving
460,253,2,c
460,282,1,serving
460,660,1,serving
461,2,1,tsp
461,4,1,stick
461,27,3,c
461,30,1,serving
461,82,1,serving
461,241,1,c
461,532,1,c
462,2,2,tsp
462,147,3,tbsp
462,494,1,serving
462,505,2,tsp
462,661,1,serving
462,662,2,pkg
463,2,4,tsp
463,4,2,c
463,13,1,tsp
463,27,1,c
463,30,4,c
463,228,1,serving
463,233,1,serving
464,27,2,c
464,37,1,c
464,48,1,qt
464,536,2,c
465,4,2,tbsp
465,13,1,tsp
465,28,1,serving
465,30,2,tbsp
465,34,1,can
465,145,1,serving
465,583,1,serving
466,27,1,cup
466,37,1,serving
466,374,1,can
466,536,1,can
466,663,1,pkg
467,7,1,serving
467,59,1,medium
467,131,1,serving
467,282,1,serving
467,461,1,serving
467,469,1,serving
467,664,1,serving
467,665,1,serving
468,2,1,tsp
468,3,1,serving
468,13,1,tsp
468,21,1,serving
468,30,1,serving
468,31,1,tsp
468,37,1,serving
468,79,1,c
468,82,1,serving
468,555,2,c
469,8,1,can
469,9,1,c
469,15,1,serving
469,24,1,serving
469,60,1,serving
469,163,1,can
469,510,1,serving
469,666,1,c
470,60,1,medium
470,87,1,c
470,156,1,can
470,668,1,serving
471,11,1,serving
471,74,1,c
471,150,1,serving
471,669,1,serving
472,81,2,tsp
472,147,1,serving
472,670,2,slices
473,42,1,serving
473,45,1,serving
473,480,1,can
473,671,1,can
474,13,1,tsp
474,30,7,cups
474,37,1,serving
474,82,1,serving
474,111,3,pkg
474,152,3,tbsp
475,13,1,serving
475,61,1,serving
475,102,1,stalk
475,178,1,serving
475,273,6,lb
475,672,1,medium
476,66,1,tbsp
476,72,1,serving
476,86,2,tbsp
476,87,2,tbsp
476,102,1,stalk
476,156,1,serving
476,208,1,serving
476,337,2,tbsp
476,524,2,c
476,674,1,serving
476,675,1,serving
477,36,2,medium
477,63,1,serving
477,106,1,serving
477,676,1,large
477,677,1,serving
477,678,2,tsp
478,11,1,serving
478,150,2,cans
478,679,1,serving
479,38,2,large
479,61,1,serving
479,102,1,bunch
479,293,1,serving
479,680,2,lb
479,681,2,c
479,682,1,serving
480,37,7,c
480,75,3,c
481,13,1,serving
481,30,1,serving
481,36,1,serving
481,41,1,serving
481,56,2,c
481,60,1,medium
481,674,1,medium
481,683,4,c
481,685,1,small
482,2,1,tsp
482,27,2,c
482,95,1,serving
482,152,1,stick
483,3,1,c
483,13,1,tsp
483,27,2,c
483,30,2,c
483,31,1,tsp
483,81,1,tsp
483,82,1,serving
483,168,1,serving
484,88,1,tsp
484,191,1,c
484,688,1,serving
485,13,1,serving
485,30,2,c
485,82,1,serving
485,146,2,tsp
485,578,1,pt
486,1,1,c
486,13,1,tsp
486,27,1,c
486,30,2,c
486,81,1,tsp
486,82,2,beaten
486,146,6,tsp
486,152,1,serving
487,0,1,serving
487,4,1,serving
487,30,1,serving
487,81,1,serving
487,624,1,box
488,8,1,can
488,60,1,large
488,333,1,serving
488,527,1,can
488,689,1,lb
489,25,4,slices
489,74,1,serving
489,82,1,serving
489,176,1,serving
489,690,1,serving
489,691,1,serving
490,15,1,serving
490,28,1,serving
490,147,3,tbsp
490,383,1,tsp
490,615,4,c
490,692,1,tsp
491,131,1,serving
491,215,1,serving
491,262,1,serving
491,461,1,serving
491,567,1,serving
492,41,2,tbsp
492,60,1,medium
492,102,1,c
492,237,1,serving
492,457,1,c
492,572,1,qt
493,9,2,c
493,25,1,serving
493,60,1,serving
493,82,2,beaten
493,223,1,serving
493,343,1,serving
493,674,1,serving
493,689,2,lb
494,7,8,boneless
494,8,1,can
494,14,1,serving
494,61,1,medium
494,88,1,serving
494,383,1,serving
494,694,1,box
495,4,2,sticks
495,21,1,serving
495,53,2,oz
495,233,1,box
495,614,1,c
496,28,1,serving
496,36,1,serving
496,56,1,lb
496,60,1,serving
496,61,1,serving
497,697,1,serving
497,699,1,lb
498,13,1,tsp
498,37,1,c
498,39,2,tbsp
498,60,1,serving
498,61,1,serving
498,105,1,serving
498,127,1,serving
499,9,1,c
499,30,2,tbsp
499,37,1,serving
499,56,1,lb
499,156,1,serving
499,161,1,serving
499,179,1,serving
500,1,3,c
500,82,1,serving
500,106,1,tsp
500,221,1,serving
500,700,1,serving
501,39,1,serving
501,60,1,serving
501,88,1,serving
501,145,1,serving
501,701,1,serving
501,702,1,serving
501,703,1,serving
502,27,1,serving
502,42,1,serving
502,52,1,serving
502,354,1,c
503,1,1,serving
503,60,1,serving
503,102,1,serving
503,202,1,serving
503,218,1,serving
503,461,1,c
503,704,1,serving
504,60,1,serving
504,88,1,serving
504,168,1,serving
504,253,1,serving
504,282,1,serving
504,705,1,serving
505,0,1,tbsp
505,9,1,serving
505,13,1,tsp
505,14,1,serving
505,24,1,serving
505,72,1,serving
505,105,1,serving
505,342,1,c
505,706,1,serving
506,24,1,serving
506,34,1,can
506,56,1,lb
506,60,1,small
506,333,1,serving
506,707,1,can
507,11,1,serving
507,45,1,serving
507,185,1,serving
507,450,1,serving
508,37,1,qt
508,708,2,lb
509,27,1,tsp
509,63,2,tbsp
509,66,1,tbsp
509,87,2,tbsp
509,104,2,tbsp
509,253,1,serving
509,472,1,serving
510,12,2,tsp
510,28,1,serving
510,38,1,serving
510,56,2,lb
510,529,1,serving
510,552,1,serving
511,2,1,tsp
511,3,1,serving
511,82,1,serving
511,146,2,tsp
511,394,2,c
512,27,1,c
512,709,1,c
512,710,1,serving
512,711,1,c
513,45,1,tbsp
513,63,1,tbsp
513,81,1,serving
513,197,1,serving
513,223,1,serving
513,712,1,serving
514,2,2,tsp
514,27,3,c
514,29,1,c
514,82,1,serving
514,185,1,serving
515,13,1,tbsp
515,36,1,serving
515,38,2,small
515,126,2,medium
515,168,1,serving
515,307,1,serving
515,714,1,serving
515,715,1,serving
516,11,1,serving
516,42,1,serving
516,77,1,serving
516,409,2,pkg
517,1,1,serving
517,4,1,tbsp
517,60,1,large
517,63,2,tbsp
517,126,2,large
517,262,1,tsp
517,461,2,tbsp
517,708,1,tbsp
517,716,1,serving
518,4,1,serving
518,13,1,serving
518,63,1,tbsp
518,717,3,tbsp
518,718,3,tbsp
519,13,1,tbsp
519,719,1,serving
519,720,1,c
520,4,1,serving
520,233,1,serving
520,406,1,serving
520,721,100,proof
520,722,1,serving
521,27,1,serving
521,109,1,serving
521,723,3,tbsp
522,3,1,serving
522,13,1,serving
522,21,1,c
522,185,1,serving
522,202,1,serving
523,60,1,serving
523,105,3,cans
523,317,1,serving
523,676,1,serving
524,42,1,serving
524,342,1,serving
524,724,1,serving
525,3,1,serving
525,4,1,serving
525,20,2,c
525,42,1,serving
525,77,1,serving
525,82,1,serving
525,399,1,serving
525,486,1,tsp
525,494,1,serving
525,508,2,c
526,9,1,carton
526,42,1,serving
526,50,1,c
526,76,1,serving
526,77,2,crushed
526,725,2,pkg
527,2,1,tsp
527,82,1,serving
527,577,1,c
527,624,1,serving
528,1,1,serving
528,3,1,serving
528,13,1,serving
528,21,1,serving
529,60,1,serving
529,529,1,serving
529,726,1,serving
530,150,5,cans
531,13,1,tsp
531,36,5,medium
531,88,3,cloves
531,92,1,serving
531,728,2,small
531,729,2,tbsp
531,730,2,tbsp
532,2,1,tsp
532,3,1,serving
532,13,1,tsp
532,31,1,tsp
532,82,1,serving
532,104,1,c
532,146,2,tsp
532,185,1,c
532,195,1,serving
533,4,1,serving
533,147,1,serving
533,313,2,packages
533,351,1,tsp
533,484,2,cups
533,507,1,serving
533,659,1,tsp
533,731,1,serving
534,63,4,tbsp
534,72,1,serving
534,74,1,c
534,183,1,serving
534,237,1,serving
534,732,0,oz
534,733,1,serving
535,1,1,serving
535,131,1,serving
535,152,3,tbsp
535,282,1,serving
535,375,1,serving
535,734,1,serving
535,735,1,serving
536,9,1,c
536,72,1,serving
536,74,1,c
536,736,1,serving
536,737,1,serving
537,9,1,c
537,24,1,serving
537,163,2,cans
537,598,1,serving
537,738,6,c
538,126,1,serving
538,218,1,serving
538,739,1,serving
539,4,1,stick
539,15,1,serving
539,60,1,serving
539,63,1,tbsp
539,82,1,serving
539,102,1,serving
539,163,1,can
539,191,1,serving
539,294,1,can
539,543,1,serving
540,4,1,stick
540,38,1,serving
540,167,1,head
541,36,1,serving
541,60,1,serving
541,61,1,serving
541,88,1,serving
541,147,4,tsp
541,171,1,tsp
541,740,2,slices
542,13,1,serving
542,60,1,slice
542,343,1,small
542,674,1,serving
542,741,1,serving
543,0,1,c
543,27,1,serving
543,81,2,tsp
543,399,1,serving
543,481,1,serving
544,14,1,serving
544,87,2,tbsp
544,122,1,tsp
544,274,2,tbsp
544,402,1,serving
544,742,1,serving
545,4,1,serving
545,28,1,serving
545,30,1,serving
545,77,2,ripe
545,81,1,tsp
545,146,1,tbsp
545,228,1,serving
545,744,1,serving
546,4,1,stick
546,13,1,serving
546,27,1,c
546,82,1,serving
546,194,2,tbsp
547,1,1,tbsp
547,27,1,serving
547,28,1,serving
547,30,2,c
547,745,2,tbsp
548,1,3,tbsp
548,20,1,c
548,107,1,c
548,494,4,sq
548,614,1,c
549,13,2,tsp
549,36,2,chopped
549,37,2,c
549,60,1,tbsp
549,61,1,chopped
549,88,1,serving
549,105,1,can
549,129,1,serving
549,143,1,c
549,191,1,lb
549,746,1,serving
549,747,1,tbsp
549,748,1,tbsp
550,4,1,serving
550,27,1,tbsp
550,82,1,serving
551,60,1,serving
551,163,1,can
551,273,1,lb
551,432,1,can
552,81,1,tsp
553,0,1,tbsp
553,39,1,tsp
553,56,1,lb
553,60,1,medium
553,89,1,can
553,92,1,tsp
553,94,1,serving
553,219,1,serving
553,220,4,tbsp
553,282,1,serving
553,304,1,serving
553,749,1,pkg
554,15,1,serving
